car_key,OVERALL_STARS,NUM_OF_SEATING,comb08,Avg_Price,Avg_Mileage,youSaveSpend,cylinders,ROLLOVER_POSSIBILITY,ROLLOVER_STARS,utility_score
2021 TOYOTA HIGHLANDER,5.0,7.5,23.0,,,-1750.0,6.0,0.164,4.0,
2021 TOYOTA HIGHLANDER,5.0,7.5,35.0,,,1750.0,4.0,0.164,4.0,
2021 TOYOTA HIGHLANDER,5.0,7.5,35.0,,,1750.0,4.0,0.164,4.0,
2021 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2021 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2021 TOYOTA RAV4,5.0,5.0,29.0,,,250.0,4.0,0.155,4.0,
2021 TOYOTA RAV4,5.0,5.0,28.0,,,0.0,4.0,0.155,4.0,
2021 TOYOTA RAV4,5.0,5.0,28.0,,,0.0,4.0,0.155,4.0,
2021 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2021 TOYOTA RAV4,5.0,5.0,40.0,,,2500.0,4.0,0.155,4.0,
2021 VOLKSWAGEN TIGUAN,5.0,6.0,25.0,,,-1000.0,4.0,0.0,4.0,
2021 VOLKSWAGEN TIGUAN,5.0,6.0,24.0,,,-1500.0,4.0,0.0,4.0,
2022 BUICK ENCORE,5.0,5.0,27.0,,,-250.0,4.0,0.179,4.0,
2022 BUICK ENCORE,5.0,5.0,26.0,,,-500.0,4.0,0.179,4.0,
2022 BUICK ENCORE,5.0,5.0,30.0,,,500.0,3.0,0.179,4.0,
2022 BUICK ENCORE,5.0,5.0,30.0,,,500.0,3.0,0.179,4.0,
2022 BUICK ENCORE,5.0,5.0,27.0,,,-250.0,3.0,0.179,4.0,
2022 BUICK ENVISION,5.0,5.0,26.0,,,-500.0,4.0,0.147,4.0,
2022 BUICK ENVISION,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2022 CHEVROLET BLAZER,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2022 CHEVROLET BLAZER,5.0,5.0,24.0,,,-1500.0,4.0,0.147,4.0,
2022 CHEVROLET TRAILBLAZER,5.0,5.0,30.0,,,500.0,3.0,0.179,4.0,
2022 CHEVROLET TRAILBLAZER,5.0,5.0,31.0,,,750.0,3.0,0.179,4.0,
2022 CHEVROLET TRAILBLAZER,5.0,5.0,28.0,,,0.0,3.0,0.179,4.0,
2022 CHEVROLET TRAX,5.0,5.0,27.0,,,-250.0,4.0,0.179,4.0,
2022 CHEVROLET TRAX,5.0,5.0,26.0,,,-500.0,4.0,0.179,4.0,
2022 FORD BRONCO SPORT,5.0,5.0,26.0,,,-500.0,3.0,0.174,4.0,
2022 FORD BRONCO SPORT,5.0,5.0,23.0,,,-1750.0,4.0,0.174,4.0,
2022 FORD ECOSPORT,4.0,5.0,25.0,,,-1000.0,4.0,0.191,4.0,
2022 FORD EDGE,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2022 FORD EDGE,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2022 FORD ESCAPE,5.0,5.0,30.0,,,500.0,3.0,0.174,4.0,
2022 FORD ESCAPE,5.0,5.0,41.0,,,2750.0,4.0,0.174,4.0,
2022 FORD ESCAPE,5.0,5.0,40.0,,,2500.0,4.0,0.174,4.0,
2022 FORD ESCAPE,5.0,5.0,28.0,,,0.0,3.0,0.174,4.0,
2022 FORD ESCAPE,5.0,5.0,26.0,,,-500.0,4.0,0.174,4.0,
2022 FORD ESCAPE,5.0,5.0,40.0,,,4000.0,4.0,0.174,4.0,
2022 GMC ACADIA,5.0,6.0,25.0,,,-1000.0,4.0,0.151,4.0,
2022 GMC ACADIA,5.0,6.0,24.0,,,-1500.0,4.0,0.151,4.0,
2022 GMC TERRAIN,5.0,5.0,27.0,,,-250.0,4.0,0.164,4.0,
2022 GMC TERRAIN,5.0,5.0,26.0,,,-500.0,4.0,0.164,4.0,
2022 HONDA CR-V,5.0,5.0,30.0,,,500.0,4.0,0.164,4.0,
2022 HONDA CR-V,5.0,5.0,29.0,,,250.0,4.0,0.164,4.0,
2022 HONDA CR-V,5.0,5.0,38.0,,,2250.0,4.0,0.164,4.0,
2022 HONDA HR-V,,,,20995.0,56776.0,,,,,
2022 HONDA PILOT,5.0,7.0,23.0,,,-1750.0,6.0,0.164,4.0,
2022 HYUNDAI KONA,5.0,5.0,32.0,,,1000.0,4.0,0.136,4.0,
2022 HYUNDAI KONA,5.0,5.0,32.0,,,1000.0,4.0,0.136,4.0,
2022 HYUNDAI KONA,5.0,5.0,29.0,,,250.0,4.0,0.136,4.0,
2022 HYUNDAI KONA,5.0,5.0,30.0,,,500.0,4.0,0.136,4.0,
2022 HYUNDAI SANTA FE,5.0,5.0,26.0,,,-500.0,4.0,0.147,4.0,
2022 HYUNDAI SANTA FE,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2022 HYUNDAI SANTA FE,5.0,5.0,24.0,,,-1500.0,4.0,0.147,4.0,
2022 HYUNDAI SANTA FE,5.0,5.0,24.0,,,-1500.0,4.0,0.147,4.0,
2022 HYUNDAI SANTA FE,5.0,5.0,32.0,,,1000.0,4.0,0.147,4.0,
2022 HYUNDAI SANTA FE,5.0,5.0,34.0,,,1500.0,4.0,0.147,4.0,
2022 HYUNDAI SANTA FE,5.0,5.0,33.0,,,2500.0,4.0,0.147,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,29.0,,,250.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,26.0,,,-500.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,37.0,,,2000.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,38.0,,,2250.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,35.0,,,3000.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,29.0,,,250.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,26.0,,,-500.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,37.0,,,2000.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,38.0,,,2250.0,4.0,0.174,4.0,
2022 HYUNDAI TUCSON,4.0,5.0,35.0,,,3000.0,4.0,0.174,4.0,
2022 JEEP CHEROKEE,4.0,5.0,26.0,,,-500.0,4.0,0.169,4.0,
2022 JEEP CHEROKEE,4.0,5.0,25.0,,,-1000.0,4.0,0.169,4.0,
2022 JEEP CHEROKEE,4.0,5.0,23.0,,,-1750.0,6.0,0.169,4.0,
2022 JEEP CHEROKEE,4.0,5.0,24.0,,,-1500.0,4.0,0.169,4.0,
2022 JEEP CHEROKEE,4.0,5.0,24.0,,,-1500.0,4.0,0.169,4.0,
2022 JEEP COMPASS,4.0,5.0,25.0,,,-1000.0,4.0,0.204,3.0,
2022 JEEP COMPASS,4.0,5.0,25.0,,,-1000.0,4.0,0.204,3.0,
2022 KIA SELTOS,4.0,5.0,31.0,,,750.0,4.0,0.151,4.0,
2022 KIA SELTOS,4.0,5.0,27.0,,,-250.0,4.0,0.151,4.0,
2022 KIA SELTOS,4.0,5.0,29.0,,,250.0,4.0,0.151,4.0,
2022 KIA SORENTO,4.0,6.5,37.0,,,2000.0,4.0,0.159,4.0,
2022 KIA SORENTO,4.0,6.5,26.0,,,-500.0,4.0,0.159,4.0,
2022 KIA SORENTO,4.0,6.5,25.0,,,-1000.0,4.0,0.159,4.0,
2022 KIA SORENTO,4.0,6.5,24.0,,,-1500.0,4.0,0.159,4.0,
2022 KIA SORENTO,4.0,6.5,24.0,,,-1500.0,4.0,0.159,4.0,
2022 KIA SORENTO,4.0,6.5,34.0,,,3000.0,4.0,0.159,4.0,
2022 KIA SORENTO,4.0,6.5,35.0,,,1750.0,4.0,0.159,4.0,
2022 KIA SOUL,,,,19794.0,29019.0,,,,,
2022 KIA SPORTAGE,5.0,5.0,23.0,,,-1750.0,4.0,0.147,4.0,
2022 KIA SPORTAGE,5.0,5.0,26.0,,,-500.0,4.0,0.147,4.0,
2022 KIA SPORTAGE,5.0,5.0,23.0,,,-1750.0,4.0,0.147,4.0,
2022 KIA TELLURIDE,5.0,7.5,23.0,,,-1750.0,6.0,0.143,4.0,
2022 LINCOLN AVIATOR,5.0,6.5,23.0,,,0.0,6.0,0.151,4.0,
2022 LINCOLN CORSAIR,5.0,5.0,25.0,,,-1000.0,4.0,0.174,4.0,
2022 LINCOLN CORSAIR,5.0,5.0,24.0,,,-1500.0,4.0,0.174,4.0,
2022 LINCOLN CORSAIR,5.0,5.0,24.0,,,-1500.0,4.0,0.174,4.0,
2022 LINCOLN CORSAIR,5.0,5.0,33.0,,,2750.0,4.0,0.174,4.0,
2022 LINCOLN NAUTILUS,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2022 LINCOLN NAUTILUS,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2022 MAZDA CX-30,5.0,5.0,26.0,,,-500.0,4.0,0.147,4.0,
2022 MAZDA CX-30,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2022 MAZDA CX-5,5.0,5.0,26.0,,,-500.0,4.0,0.169,4.0,
2022 MAZDA CX-5,5.0,5.0,24.0,,,-1500.0,4.0,0.169,4.0,
2022 MAZDA CX-9,5.0,7.0,23.0,,,-1750.0,4.0,0.159,4.0,
2022 MITSUBISHI ECLIPSE CROSS,5.0,5.0,26.0,,,-500.0,4.0,0.185,4.0,
2022 MITSUBISHI ECLIPSE CROSS,5.0,5.0,27.0,,,-250.0,4.0,0.185,4.0,
2022 MITSUBISHI ECLIPSE CROSS,5.0,5.0,25.0,,,-1000.0,4.0,0.185,4.0,
2022 MITSUBISHI ECLIPSE CROSS,5.0,5.0,26.0,,,-500.0,4.0,0.185,4.0,
2022 MITSUBISHI OUTLANDER,,,,19888.0,49138.0,,,,,
2022 NISSAN PATHFINDER,5.0,7.5,23.0,,,-1750.0,6.0,0.155,4.0,
2022 NISSAN PATHFINDER,5.0,7.5,23.0,,,-1750.0,6.0,0.155,4.0,
2022 NISSAN ROGUE,5.0,6.0,33.0,,,1250.0,3.0,0.179,4.0,
2022 NISSAN ROGUE,5.0,6.0,32.0,,,1000.0,3.0,0.179,4.0,
2022 NISSAN ROGUE,5.0,6.0,31.0,,,750.0,3.0,0.179,4.0,
2022 NISSAN ROGUE,5.0,6.0,31.0,,,750.0,3.0,0.179,4.0,
2022 NISSAN ROGUE,4.0,6.0,33.0,,,1250.0,3.0,0.179,4.0,
2022 NISSAN ROGUE,4.0,6.0,32.0,,,1000.0,3.0,0.179,4.0,
2022 NISSAN ROGUE,4.0,6.0,31.0,,,750.0,3.0,0.179,4.0,
2022 NISSAN ROGUE,4.0,6.0,31.0,,,750.0,3.0,0.179,4.0,
2022 SUBARU ASCENT,5.0,7.5,23.0,,,-1750.0,4.0,0.17,4.0,
2022 SUBARU CROSSTREK,5.0,5.0,25.0,,,-1000.0,4.0,0.156,4.0,
2022 SUBARU CROSSTREK,5.0,5.0,30.0,,,500.0,4.0,0.156,4.0,
2022 SUBARU CROSSTREK,5.0,5.0,29.0,,,250.0,4.0,0.156,4.0,
2022 SUBARU FORESTER,5.0,5.0,29.0,,,250.0,4.0,0.169,4.0,
2022 SUBARU FORESTER,5.0,5.0,26.0,,,-500.0,4.0,0.169,4.0,
2022 SUBARU OUTBACK,5.0,5.0,29.0,,,250.0,4.0,0.185,4.0,
2022 SUBARU OUTBACK,5.0,5.0,26.0,,,-500.0,4.0,0.185,4.0,
2022 SUBARU OUTBACK,5.0,5.0,24.0,,,-1500.0,4.0,0.185,4.0,
2022 TOYOTA HIGHLANDER,5.0,7.5,23.0,,,-1750.0,6.0,0.164,4.0,
2022 TOYOTA HIGHLANDER,5.0,7.5,24.0,,,-1500.0,6.0,0.164,4.0,
2022 TOYOTA HIGHLANDER,5.0,7.5,36.0,,,2000.0,4.0,0.164,4.0,
2022 TOYOTA HIGHLANDER,5.0,7.5,23.0,,,-1750.0,6.0,0.164,4.0,
2022 TOYOTA HIGHLANDER,5.0,7.5,35.0,,,1750.0,4.0,0.164,4.0,
2022 TOYOTA HIGHLANDER,5.0,7.5,35.0,,,1750.0,4.0,0.164,4.0,
2022 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2022 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2022 TOYOTA RAV4,5.0,5.0,28.0,,,0.0,4.0,0.155,4.0,
2022 TOYOTA RAV4,5.0,5.0,29.0,,,250.0,4.0,0.155,4.0,
2022 TOYOTA RAV4,5.0,5.0,28.0,,,0.0,4.0,0.155,4.0,
2022 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2022 TOYOTA RAV4,5.0,5.0,40.0,,,2500.0,4.0,0.155,4.0,
2022 VOLKSWAGEN ATLAS,5.0,6.5,23.0,,,-1750.0,4.0,0.159,4.0,
2022 VOLKSWAGEN ATLAS,5.0,6.5,23.0,,,-1750.0,4.0,0.159,4.0,
2023 BUICK ENVISION,5.0,5.0,26.0,,,-500.0,4.0,0.147,4.0,
2023 BUICK ENVISION,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2023 CHEVROLET BLAZER,5.0,5.0,25.0,,,-1000.0,4.0,0.0,4.0,
2023 CHEVROLET BLAZER,5.0,5.0,24.0,,,-1500.0,4.0,0.0,4.0,
2023 CHEVROLET BOLT EUV,,,,17588.0,29461.0,,,,,
2023 FORD BRONCO SPORT,5.0,5.0,26.0,,,-500.0,3.0,0.174,4.0,
2023 FORD BRONCO SPORT,5.0,5.0,23.0,,,-1750.0,4.0,0.174,4.0,
2023 FORD EDGE,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2023 FORD EDGE,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2023 FORD ESCAPE,5.0,5.0,30.0,,,500.0,3.0,0.174,4.0,
2023 FORD ESCAPE,5.0,5.0,39.0,,,2500.0,4.0,0.174,4.0,
2023 FORD ESCAPE,5.0,5.0,26.0,,,-500.0,4.0,0.174,4.0,
2023 FORD ESCAPE,5.0,5.0,28.0,,,0.0,3.0,0.174,4.0,
2023 FORD ESCAPE,5.0,5.0,39.0,,,2500.0,4.0,0.174,4.0,
2023 FORD ESCAPE,5.0,5.0,40.0,,,4000.0,4.0,0.174,4.0,
2023 FORD EXPLORER,5.0,7.0,24.0,,,-1500.0,4.0,0.151,4.0,
2023 FORD EXPLORER,5.0,7.0,26.0,,,-500.0,6.0,0.151,4.0,
2023 FORD EXPLORER,5.0,7.0,27.0,,,-250.0,6.0,0.151,4.0,
2023 FORD EXPLORER,5.0,7.0,23.0,,,-1750.0,4.0,0.151,4.0,
2023 FORD EXPLORER,5.0,7.0,23.0,,,-1750.0,4.0,0.151,4.0,
2023 FORD EXPLORER,5.0,7.0,23.0,,,-1750.0,6.0,0.151,4.0,
2023 FORD EXPLORER,5.0,7.0,25.0,,,-1000.0,6.0,0.151,4.0,
2023 GMC ACADIA,5.0,7.0,25.0,,,-1000.0,4.0,0.151,4.0,
2023 GMC ACADIA,5.0,7.0,24.0,,,-1500.0,4.0,0.151,4.0,
2023 GMC TERRAIN,5.0,5.0,26.0,,,-500.0,4.0,0.164,4.0,
2023 GMC TERRAIN,5.0,5.0,26.0,,,-500.0,4.0,0.164,4.0,
2023 HONDA CR-V,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2023 HONDA CR-V,5.0,5.0,29.0,,,250.0,4.0,0.155,4.0,
2023 HONDA CR-V,5.0,5.0,40.0,,,2500.0,4.0,0.155,4.0,
2023 HONDA CR-V,5.0,5.0,37.0,,,2000.0,4.0,0.155,4.0,
2023 HYUNDAI KONA,5.0,5.0,32.0,,,1000.0,4.0,0.136,4.0,
2023 HYUNDAI KONA,5.0,5.0,29.0,,,250.0,4.0,0.136,4.0,
2023 HYUNDAI KONA,5.0,5.0,30.0,,,500.0,4.0,0.136,4.0,
2023 HYUNDAI KONA,5.0,5.0,32.0,,,1000.0,4.0,0.136,4.0,
2023 HYUNDAI SANTA CRUZ,5.0,5.0,23.0,,,-1750.0,4.0,0.164,4.0,
2023 HYUNDAI SANTA CRUZ,5.0,5.0,23.0,,,-1750.0,4.0,0.164,4.0,
2023 HYUNDAI SANTA FE,5.0,5.0,32.0,,,1000.0,4.0,0.147,4.0,
2023 HYUNDAI SANTA FE,5.0,5.0,34.0,,,1500.0,4.0,0.147,4.0,
2023 HYUNDAI SANTA FE,5.0,5.0,26.0,,,-500.0,4.0,0.147,4.0,
2023 HYUNDAI SANTA FE,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2023 HYUNDAI SANTA FE,5.0,5.0,24.0,,,-1500.0,4.0,0.147,4.0,
2023 HYUNDAI SANTA FE,5.0,5.0,24.0,,,-1500.0,4.0,0.147,4.0,
2023 HYUNDAI SANTA FE,5.0,5.0,33.0,,,2500.0,4.0,0.147,4.0,
2023 HYUNDAI TUCSON,4.0,5.0,37.0,,,2000.0,4.0,0.174,4.0,
2023 HYUNDAI TUCSON,4.0,5.0,38.0,,,2250.0,4.0,0.174,4.0,
2023 HYUNDAI TUCSON,4.0,5.0,25.0,,,-1000.0,4.0,0.174,4.0,
2023 HYUNDAI TUCSON,4.0,5.0,35.0,,,3000.0,4.0,0.174,4.0,
2023 HYUNDAI TUCSON,4.0,5.0,28.0,,,0.0,4.0,0.174,4.0,
2023 JEEP CHEROKEE,4.0,5.0,24.0,,,-1500.0,4.0,0.169,4.0,
2023 JEEP RENEGADE,4.0,5.0,26.0,,,-500.0,4.0,0.228,3.0,
2023 JEEP RENEGADE,4.0,5.0,24.0,,,-1500.0,4.0,0.228,3.0,
2023 KIA SELTOS,4.0,5.0,31.0,,,750.0,4.0,0.151,4.0,
2023 KIA SELTOS,4.0,5.0,27.0,,,-250.0,4.0,0.151,4.0,
2023 KIA SELTOS,4.0,5.0,29.0,,,250.0,4.0,0.151,4.0,
2023 KIA SORENTO,4.0,7.0,37.0,,,2000.0,4.0,0.159,4.0,
2023 KIA SORENTO,4.0,7.0,34.0,,,1500.0,4.0,0.159,4.0,
2023 KIA SORENTO,4.0,7.0,26.0,,,-500.0,4.0,0.159,4.0,
2023 KIA SORENTO,4.0,7.0,25.0,,,-1000.0,4.0,0.159,4.0,
2023 KIA SORENTO,4.0,7.0,24.0,,,-1500.0,4.0,0.159,4.0,
2023 KIA SORENTO,4.0,7.0,24.0,,,-1500.0,4.0,0.159,4.0,
2023 KIA SORENTO,4.0,7.0,34.0,,,3000.0,4.0,0.159,4.0,
2023 KIA SPORTAGE,5.0,5.0,28.0,,,0.0,4.0,0.169,4.0,
2023 KIA SPORTAGE,5.0,5.0,25.0,,,-1000.0,4.0,0.169,4.0,
2023 KIA SPORTAGE,5.0,5.0,38.0,,,2250.0,4.0,0.169,4.0,
2023 KIA SPORTAGE,5.0,5.0,43.0,,,3000.0,4.0,0.169,4.0,
2023 KIA SPORTAGE,5.0,5.0,35.0,,,3250.0,4.0,0.169,4.0,
2023 KIA TELLURIDE,5.0,8.0,23.0,,,-1750.0,6.0,0.143,4.0,
2023 LINCOLN AVIATOR,5.0,7.0,23.0,,,0.0,6.0,0.151,4.0,
2023 LINCOLN CORSAIR,5.0,5.0,25.0,,,-1000.0,4.0,0.174,4.0,
2023 LINCOLN CORSAIR,5.0,5.0,24.0,,,-1500.0,4.0,0.174,4.0,
2023 LINCOLN CORSAIR,5.0,5.0,33.0,,,2500.0,4.0,0.174,4.0,
2023 LINCOLN NAUTILUS,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2023 LINCOLN NAUTILUS,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2023 MAZDA CX-30,5.0,5.0,29.0,,,250.0,4.0,0.147,4.0,
2023 MAZDA CX-30,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2023 MAZDA CX-5,5.0,5.0,26.0,,,-500.0,4.0,0.169,4.0,
2023 MAZDA CX-5,5.0,5.0,24.0,,,-1500.0,4.0,0.169,4.0,
2023 MAZDA CX-50,5.0,5.0,27.0,,,-250.0,4.0,0.155,4.0,
2023 MAZDA CX-50,5.0,5.0,25.0,,,-1000.0,4.0,0.155,4.0,
2023 MAZDA CX-9,5.0,7.0,23.0,,,-1750.0,4.0,0.151,4.0,
2023 MITSUBISHI ECLIPSE CROSS,5.0,5.0,26.0,,,-500.0,4.0,0.185,4.0,
2023 MITSUBISHI ECLIPSE CROSS,5.0,5.0,27.0,,,-250.0,4.0,0.185,4.0,
2023 MITSUBISHI ECLIPSE CROSS,5.0,5.0,25.0,,,-1000.0,4.0,0.185,4.0,
2023 MITSUBISHI ECLIPSE CROSS,5.0,5.0,26.0,,,-500.0,4.0,0.185,4.0,
2023 MITSUBISHI OUTLANDER,4.0,7.0,27.0,,,-250.0,4.0,0.179,4.0,
2023 MITSUBISHI OUTLANDER,4.0,7.0,26.0,,,-500.0,4.0,0.179,4.0,
2023 MITSUBISHI OUTLANDER,4.0,7.0,27.0,,,-250.0,4.0,0.179,4.0,
2023 MITSUBISHI OUTLANDER,4.0,7.0,26.0,,,-500.0,4.0,0.179,4.0,
2023 MITSUBISHI OUTLANDER,4.0,7.0,25.0,,,-1000.0,4.0,0.179,4.0,
2023 MITSUBISHI OUTLANDER,4.0,7.0,26.0,,,1500.0,4.0,0.179,4.0,
2023 MITSUBISHI OUTLANDER,4.0,7.0,25.0,,,-1000.0,4.0,0.179,4.0,
2023 NISSAN PATHFINDER,5.0,7.0,23.0,,,-1750.0,6.0,0.155,4.0,
2023 NISSAN PATHFINDER,5.0,7.0,23.0,,,-1750.0,6.0,0.155,4.0,
2023 SUBARU CROSSTREK,5.0,5.0,30.0,,,500.0,4.0,0.156,4.0,
2023 SUBARU CROSSTREK,5.0,5.0,25.0,,,-1000.0,4.0,0.156,4.0,
2023 SUBARU CROSSTREK,5.0,5.0,29.0,,,250.0,4.0,0.156,4.0,
2023 SUBARU CROSSTREK,5.0,5.0,35.0,,,2750.0,4.0,0.156,4.0,
2023 SUBARU FORESTER,5.0,5.0,29.0,,,250.0,4.0,0.169,4.0,
2023 SUBARU FORESTER,5.0,5.0,26.0,,,-500.0,4.0,0.169,4.0,
2023 SUBARU OUTBACK,5.0,5.0,28.0,,,0.0,4.0,0.185,4.0,
2023 SUBARU OUTBACK,5.0,5.0,25.0,,,-1000.0,4.0,0.185,4.0,
2023 SUBARU OUTBACK,5.0,5.0,23.0,,,-1750.0,4.0,0.185,4.0,
2023 TOYOTA COROLLA CROSS,,,,24994.0,41285.0,,,,,
2023 TOYOTA HIGHLANDER,5.0,8.0,36.0,,,2000.0,4.0,0.164,4.0,
2023 TOYOTA HIGHLANDER,5.0,8.0,24.0,,,-1500.0,4.0,0.164,4.0,
2023 TOYOTA HIGHLANDER,5.0,8.0,25.0,,,-1000.0,4.0,0.164,4.0,
2023 TOYOTA HIGHLANDER,5.0,8.0,24.0,,,-1500.0,4.0,0.164,4.0,
2023 TOYOTA HIGHLANDER,5.0,8.0,35.0,,,1750.0,4.0,0.164,4.0,
2023 TOYOTA HIGHLANDER,5.0,8.0,35.0,,,1750.0,4.0,0.164,4.0,
2023 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2023 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2023 TOYOTA RAV4,5.0,5.0,28.0,,,0.0,4.0,0.155,4.0,
2023 TOYOTA RAV4,5.0,5.0,29.0,,,250.0,4.0,0.155,4.0,
2023 TOYOTA RAV4,5.0,5.0,28.0,,,0.0,4.0,0.155,4.0,
2023 TOYOTA RAV4,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2023 TOYOTA RAV4,5.0,5.0,40.0,,,2500.0,4.0,0.155,4.0,
2023 TOYOTA RAV4,5.0,5.0,37.0,,,2000.0,4.0,0.155,4.0,
2023 TOYOTA RAV4 PRIME,5.0,5.0,38.0,,,3750.0,4.0,0.133,4.0,
2023 VOLKSWAGEN ATLAS,5.0,6.5,23.0,,,-1750.0,4.0,0.159,4.0,
2023 VOLKSWAGEN ATLAS,5.0,6.5,23.0,,,-1750.0,4.0,0.159,4.0,
2023 VOLKSWAGEN TAOS,4.0,5.0,28.0,,,0.0,4.0,0.147,4.0,
2023 VOLKSWAGEN TAOS,4.0,5.0,31.0,,,750.0,4.0,0.147,4.0,
2023 VOLKSWAGEN TIGUAN,4.0,6.0,25.0,,,-1000.0,4.0,0.155,4.0,
2023 VOLKSWAGEN TIGUAN,4.0,6.0,24.0,,,-1500.0,4.0,0.155,4.0,
2023 VOLKSWAGEN TIGUAN,4.0,6.0,26.0,,,-500.0,4.0,0.155,4.0,
2023 VOLKSWAGEN TIGUAN,4.0,6.0,27.0,,,-250.0,4.0,0.155,4.0,
2024 AUDI Q3,5.0,5.0,23.0,,,-1750.0,4.0,0.164,4.0,
2024 AUDI Q3,5.0,5.0,25.0,,,-1000.0,4.0,0.164,4.0,
2024 BUICK ENVISION,5.0,5.0,24.0,,,-1500.0,4.0,0.147,4.0,
2024 CHEVROLET BLAZER,5.0,5.0,25.0,,,-1000.0,4.0,0.147,4.0,
2024 CHEVROLET BLAZER,5.0,5.0,24.0,,,-1500.0,4.0,0.147,4.0,
2024 CHEVROLET EQUINOX,,,,23999.0,17937.0,,,,,
2024 CHEVROLET TRAILBLAZER,5.0,5.0,31.0,,,750.0,3.0,0.179,4.0,
2024 CHEVROLET TRAILBLAZER,5.0,5.0,27.0,,,-250.0,3.0,0.179,4.0,
2024 CHEVROLET TRAVERSE,5.0,8.0,23.0,,,-1750.0,4.0,0.185,4.0,
2024 CHEVROLET TRAX,,,,22495.0,16147.0,,,,,
2024 FORD BRONCO SPORT,5.0,5.0,26.0,,,-500.0,3.0,0.174,4.0,
2024 FORD BRONCO SPORT,5.0,5.0,23.0,,,-1750.0,4.0,0.174,4.0,
2024 FORD EDGE,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2024 FORD EDGE,5.0,5.0,23.0,,,-1750.0,4.0,0.155,4.0,
2024 FORD ESCAPE,5.0,5.0,30.0,,,500.0,3.0,0.174,4.0,
2024 FORD ESCAPE,5.0,5.0,39.0,,,2500.0,4.0,0.174,4.0,
2024 FORD ESCAPE,5.0,5.0,28.0,,,0.0,3.0,0.174,4.0,
2024 FORD ESCAPE,5.0,5.0,39.0,,,2500.0,4.0,0.174,4.0,
2024 FORD ESCAPE,5.0,5.0,26.0,,,-500.0,4.0,0.174,4.0,
2024 FORD EXPLORER,5.0,7.0,24.0,,,-1500.0,4.0,0.151,4.0,
2024 FORD EXPLORER,5.0,7.0,23.0,,,-1750.0,4.0,0.151,4.0,
2024 GMC ACADIA,5.0,7.0,23.0,,,-1750.0,4.0,0.185,4.0,
2024 GMC TERRAIN,5.0,5.0,26.0,,,-500.0,4.0,0.164,4.0,
2024 GMC TERRAIN,5.0,5.0,25.0,,,-1000.0,4.0,0.164,4.0,
2024 HONDA CR-V,5.0,5.0,30.0,,,500.0,4.0,0.155,4.0,
2024 HONDA CR-V,5.0,5.0,40.0,,,2500.0,4.0,0.155,4.0,
2024 HONDA CR-V,5.0,5.0,29.0,,,250.0,4.0,0.155,4.0,
2024 HONDA CR-V,5.0,5.0,37.0,,,2000.0,4.0,0.155,4.0,
2024 HYUNDAI KONA,4.0,5.0,28.0,,,0.0,4.0,0.159,4.0,
2024 HYUNDAI KONA,4.0,5.0,26.0,,,-500.0,4.0,0.159,4.0,
